ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
115276,Karen Elizabeth Stives,F,33,160,48,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
115284,Shirley Anne Stobs,F,18,162,56,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
115297,Hannah Stockbauer,F,22,174,63,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
115348,Vasilka Rafailova Stoeva (Malusheva-),F,32,174,105,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Discus Throw,Bronze
115403,Shelly B. Stokes,F,28,165,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
115419,Kseniya Andreyevna Stolbova,F,21,158,NA,Russia-2,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,Silver
115419,Kseniya Andreyevna Stolbova,F,21,158,NA,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold
115426,Christiane Stoll-Wartenberg,F,23,169,53,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",Silver
115459,"Genevra ""Gevvie"" Stone",F,31,183,71,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Silver
115464,"Nicole ""Nikki"" Stone",F,27,173,58,United States,USA,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold
115481,"Viktoriya Ivanivna ""Vita"" Stopina",F,28,176,54,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,Bronze
115485,Hestrie Storbeck-Cloete (-Els),F,22,185,68,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,Silver
115485,Hestrie Storbeck-Cloete (-Els),F,25,185,68,South Africa,RSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,Silver
115523,"Elizabeth Louise ""Beth"" Storry",F,34,173,74,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
115541,Sharon Marie Stouder (-Clark),F,15,173,61,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,Silver
115541,Sharon Marie Stouder (-Clark),F,15,173,61,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
115541,Sharon Marie Stouder (-Clark),F,15,173,61,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Butterfly,Gold
115541,Sharon Marie Stouder (-Clark),F,15,173,61,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
115545,"Jennifer Elaine ""Jenny"" Stoute (-Regis)",F,27,175,65,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
115549,Juno Jean Pope Stover-Irwin (-Cox),F,23,160,50,United States,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Women's Platform,Bronze
115549,Juno Jean Pope Stover-Irwin (-Cox),F,28,160,50,United States,USA,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Platform,Silver
115554,Belinda Josephine Marion Stowell,F,29,172,68,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Gold
115555,Julia Gray Stowers,F,18,185,66,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
115578,Mariya Stoyanova,F,28,183,75,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Bronze
115580,Penka Stoyanova,F,26,183,75,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Bronze
115580,Penka Stoyanova,F,30,183,75,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
115581,Radka Yordanova Stoyanova,F,24,185,85,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Silver
115619,Karen Elizabeth Straker-Dixon,F,24,165,58,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
115638,Britt Marianne Strandberg (-Lundn),F,25,167,60,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold
115638,Britt Marianne Strandberg (-Lundn),F,29,167,60,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
115638,Britt Marianne Strandberg (-Lundn),F,33,167,60,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
115698,Annegret Strauch (-Hmisch),F,19,184,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
115698,Annegret Strauch (-Hmisch),F,23,184,77,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
115706,Astrid Strau,F,19,187,82,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 800 metres Freestyle,Silver
115719,Olha Volodymyrivna Strazheva,F,15,152,40,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Gold
115730,Sigita Streen-Maeikait,F,21,183,76,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Gold
115731,Picabo Street,F,22,170,74,United States,USA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
115731,Picabo Street,F,26,170,74,United States,USA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,Gold
115768,Shirley Barbara Strickland de la Hunty,F,23,172,57,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 100 metres,Bronze
115768,Shirley Barbara Strickland de la Hunty,F,23,172,57,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 80 metres Hurdles,Bronze
115768,Shirley Barbara Strickland de la Hunty,F,23,172,57,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115768,Shirley Barbara Strickland de la Hunty,F,26,172,57,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 100 metres,Bronze
115768,Shirley Barbara Strickland de la Hunty,F,26,172,57,Australia,AUS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 80 metres Hurdles,Gold
115768,Shirley Barbara Strickland de la Hunty,F,31,172,57,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 80 metres Hurdles,Gold
115768,Shirley Barbara Strickland de la Hunty,F,31,172,57,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
115777,Hilda Gwendolyn Strike (-Sisson),F,21,159,48,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 100 metres,Silver
115777,Hilda Gwendolyn Strike (-Sisson),F,21,159,48,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115779,Simona Dumitria Strimbeschi-Muat,F,26,183,80,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
115809,Silvia Alexandra Stroescu,F,19,156,48,Romania,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Gold
115844,"Judith Ann ""Judy"" Strong",F,24,172,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
115848,Shirley Elaine Strong,F,25,173,63,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,Silver
115853,Ellen Strophal-Streidt (-Wendland-),F,23,168,55,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 400 metres,Bronze
115853,Ellen Strophal-Streidt (-Wendland-),F,23,168,55,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
115870,Kerri Allyson Strug (-Fischer),F,14,142,37,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Bronze
115870,Kerri Allyson Strug (-Fischer),F,18,142,37,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold
115883,Ioana Strungaru (Crciun-),F,27,180,77,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
115884,Nataliya Gennadyevna Strunnikova,F,16,182,67,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
115886,Brbel Struppert (Schrickel-),F,21,158,50,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115895,Barbora Strcov (-Zhlavov),F,30,164,60,Czech Republic-1,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Bronze
115924,Dorothy Margaret Stuart Browne,F,NA,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Literature,Silver
115943,"Christa Stubnick (Seliger-, -Fischer)",F,22,159,52,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,Silver
115943,"Christa Stubnick (Seliger-, -Fischer)",F,22,159,52,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 200 metres,Silver
115947,Christine Stckelberger,F,29,162,48,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold
115947,Christine Stckelberger,F,29,162,48,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
115947,Christine Stckelberger,F,37,162,48,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
115947,Christine Stckelberger,F,41,162,48,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
115947,Christine Stckelberger,F,41,162,48,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,26,183,66,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Pole Vault,Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,30,183,66,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,Gold
115968,Marina Guryevna Studneva (Babenko-),F,21,182,80,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Bronze
115986,Tatyana Sergeyevna Stukalova,F,28,160,63,Belarus,BLR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Middleweight,Bronze
116003,Jeanne Georgette Stunyo (-Korpak),F,20,157,54,United States,USA,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Springboard,Silver
116026,Chandra Lavon Sturrup,F,24,163,61,Bahamas,BAH,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
116026,Chandra Lavon Sturrup,F,29,163,61,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
116034,Khrystyna Petrivna Stuy,F,24,168,60,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
116057,Heidi Elin Stre,F,33,176,67,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
116063,Su Huijuan,F,24,179,72,China,CHN,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Bronze
116112,Paola Lorena Surez,F,28,170,64,Argentina,ARG,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,Bronze
116123,Karola Sube (-Ziesche),F,16,153,40,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
116139,Mara Beln Succi,F,22,177,72,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
116165,Marina Vladimirovna Sudakova (Yartseva-),F,27,165,66,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
116174,Jill Sudduth,F,24,172,54,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
116208,Noriko Sugawara-Narazaki,F,23,157,52,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Lightweight,Bronze
116208,Noriko Sugawara-Narazaki,F,27,157,52,Japan,JPN,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Lightweight,Silver
116219,Mika Sugimoto,F,27,165,100,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,Silver
116235,Kayoko Sugiyama,F,22,178,69,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Bronze
116261,Sui Jianshuang,F,19,177,51,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
116262,Sui Lu,F,20,153,43,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,Silver
116265,Sui Xinmei,F,31,172,90,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Shot Put,Silver
116267,Liisa Helena Suihkonen,F,32,159,54,Finland,FIN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
116297,Olga Leonidovna Sukharnova,F,21,192,94,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Gold
116297,Olga Leonidovna Sukharnova,F,25,192,94,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
116313,Helena Sukov,F,23,188,68,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Silver
116313,Helena Sukov,F,31,188,68,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,Silver
116353,Linn Jrum Sulland,F,28,178,NA,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
116424,Jemima Jelagat Sumgong,F,31,160,45,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,Gold
116443,Laura Ann Summerton-Hodges,F,20,190,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
116443,Laura Ann Summerton-Hodges,F,24,190,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
116443,Laura Ann Summerton-Hodges,F,28,190,78,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
116444,Rosalynn Diane Sumners (-Kain),F,19,155,47,United States,USA,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Women's Singles,Silver
116447,Irina Vladimirovna Sumnikova (Sviridenko-),F,23,170,60,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
116447,Irina Vladimirovna Sumnikova (Sviridenko-),F,27,170,60,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Gold
116455,Sun Dan,F,21,177,57,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
116456,Sun Dandan,F,19,162,58,China,CHN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
116456,Sun Dandan,F,23,162,58,China,CHN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
116459,Sun Fuming,F,22,178,124,China,CHN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Heavyweight,Gold
116459,Sun Fuming,F,30,178,124,China,CHN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Heavyweight,Bronze
116466,Sun Jin,F,20,166,60,China-2,CHN,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Doubles,Silver
116476,Sun Linlin,F,21,161,56,China,CHN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
116478,Sun Man,F,27,176,64,China-2,CHN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mixed Doubles,Bronze
116486,Sun Qingmei,F,30,162,56,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
116487,Sun Qiuting,F,22,171,55,China,CHN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
116495,Sun Tiantian,F,22,175,64,China-1,CHN,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,Gold
116498,Sun Wen,F,23,162,60,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
116499,Sun Wenyan,F,22,170,58,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116499,Sun Wenyan,F,26,170,58,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
116499,Sun Wenyan,F,26,170,58,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116503,Sun Xiulan,F,23,168,63,China,CHN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Bronze
116504,Sun Yanan,F,23,161,51,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
116508,Sun Ye,F,19,169,61,China,CHN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
116511,Sun Yiwen,F,24,177,63,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",Bronze
116511,Sun Yiwen,F,24,177,63,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Silver
116512,Sun Yue,F,23,186,76,China,CHN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Silver
116514,Sun Yujie,F,19,185,78,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Individual",Bronze
116514,Sun Yujie,F,19,185,78,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Gold
116514,Sun Yujie,F,23,185,78,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",Silver
116525,Heidi Sundal,F,25,181,75,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
116525,Heidi Sundal,F,29,181,75,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Silver
116540,Siren Sundby,F,21,165,54,Norway,NOR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,Gold
116583,Gitte Jensby Sunesen,F,24,NA,NA,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Gold
116593,Vicky Sunohara,F,27,170,75,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
116593,Vicky Sunohara,F,31,170,75,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
116593,Vicky Sunohara,F,35,170,75,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
116626,Eva uranov (Kucmanov-),F,26,172,58,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Bronze
116655,Birgit S (-Saul),F,18,164,50,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
116659,"Lucia Francisca ""Susi"" Susanti Haditono",F,21,161,NA,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Singles,Gold
116659,"Lucia Francisca ""Susi"" Susanti Haditono",F,25,161,NA,Indonesia,INA,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Singles,Bronze
116663,Viorica Susanu,F,24,186,77,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
116663,Viorica Susanu,F,32,186,77,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxless Pairs,Gold
116663,Viorica Susanu,F,32,186,77,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
116678,Inna Yevgenyevna Suslina,F,29,184,79,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
116682,Christina Sussiek (-Echte),F,24,166,54,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
116691,Khassaraporn Suta,F,28,150,57,Thailand,THA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Bronze
116754,Julie Sutton-Skinner,F,33,173,64,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,Bronze
116805,Emiko Suzuki,F,22,168,57,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116805,Emiko Suzuki,F,26,168,57,Japan,JPN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Silver
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20,169,60,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
116872,Anna Maria Svrd-Le Moine (Bergstrm-),F,32,165,59,Sweden,SWE,2006 Winter,2006,Winter,Torino,Curling,Curling Women's Curling,Gold
116872,Anna Maria Svrd-Le Moine (Bergstrm-),F,36,165,59,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Curling,Curling Women's Curling,Gold
116890,Ruth Augusta Svedberg,F,25,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's Discus Throw,Bronze
116893,Ludmila vdov (Schnov-),F,23,158,55,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Silver
116913,Cathrine Svendsen (-Roll-Mathiesen),F,20,182,76,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
116913,Cathrine Svendsen (-Roll-Mathiesen),F,24,182,76,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Silver
116915,Elvi Johanne Svendsen (-Carlsen),F,28,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
116979,Tina Svensson (-Grnlund),F,29,168,62,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
116991,Mateja Svet,F,19,158,53,Yugoslavia,YUG,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
117032,Gabriela Svobodov-Sekajov (-Soukalov),F,30,163,58,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
117043,Ninna Ingrid Swaab (-Stumpe),F,32,171,56,Sweden,SWE,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
117044,Jane Ellen Swagerty (-Hill),F,17,173,65,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,Bronze
117044,Jane Ellen Swagerty (-Hill),F,17,173,65,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
117048,Julie Swail-Ertel,F,27,173,61,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
117059,Isabel Marques Swan,F,24,181,69,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Two Person Dinghy,Bronze
117068,Polly Ann M. Swann,F,28,185,76,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
117168,Sheryl Denice Swoopes,F,25,182,72,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Gold
117168,Sheryl Denice Swoopes,F,29,182,72,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
117168,Sheryl Denice Swoopes,F,33,182,72,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
117189,Alison Jane Sydor,F,29,168,58,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
117201,"Florence Madeleine (Mabel-) ""Madge"" Syers (Cave-)",F,26,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Women's Singles,Gold
117201,"Florence Madeleine (Mabel-) ""Madge"" Syers (Cave-)",F,26,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Mixed Pairs,Bronze
117216,Stacy Denise Sykora,F,31,176,61,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
117219,Liese Sykora-Prokop,F,27,178,72,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,Silver
