ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
58711,"William Ray ""Bill"" Kennedy",M,19,178,71,Canada,CAN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
58719,John Gerdell Kennedy,M,23,NA,NA,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
58723,Marc Kennedy,M,28,188,84,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Curling,Curling Men's Curling,Gold
58728,"Michael Edward ""Peter"" Kennedy, III",M,24,NA,NA,United States-1,USA,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Mixed Pairs,Silver
58729,Robert Lindsay Kennedy,M,27,NA,NA,Ireland-2,GBR,1908 Summer,1908,Summer,London,Hockey,Hockey Men's Hockey,Silver
58733,Neil Aylmer Kennedy-Cochrane-Patrick (-Hunter),M,30,NA,NA,Vision,GBR,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,Silver
58736,"Richard Bayard Kennelly, Jr.",M,23,193,91,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Silver
58738,"Robert Earl ""Bob"" Kenney",M,21,188,84,United States,USA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Gold
58740,Arturo Juan Kenny y Gahan,M,35,NA,NA,Argentina,ARG,1924 Summer,1924,Summer,Paris,Polo,Polo Men's Polo,Gold
58743,Grant Hayden Kenny,M,21,180,80,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
58744,Jason Francis Kenny,M,20,178,81,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,Silver
58744,Jason Francis Kenny,M,20,178,81,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,Gold
58744,Jason Francis Kenny,M,24,178,81,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Sprint,Gold
58744,Jason Francis Kenny,M,24,178,81,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Sprint,Gold
58744,Jason Francis Kenny,M,28,178,81,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Sprint,Gold
58744,Jason Francis Kenny,M,28,178,81,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,Gold
58744,Jason Francis Kenny,M,28,178,81,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Gold
58758,"Konstantinos ""Kostas"" Kenteris",M,27,180,73,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,Gold
58760,"Augustus Richard ""Gus"" Kenworthy",M,22,178,77,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,Silver
58775,"John Paul ""J. P."" Kepka",M,21,172,79,United States,USA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
58778,Raymond Keppens,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Bronze
58788,Francis Kerbiriou,M,21,178,66,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
58794,Valery Panayotovich Kerdemelidi,M,22,172,70,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Silver
58796,Jean-Baptiste Clment Hippolyte Krbel,M,30,183,76,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
58801,Attila Keresztes,M,28,183,82,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",Gold
58802,Lajos Keresztes,M,24,NA,NA,Hungary,HUN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
58802,Lajos Keresztes,M,28,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
58804,Jzsef Keresztessy,M,26,NA,NA,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
58807,Angel Stoyanov Kerezov,M,25,152,NA,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver
58816,Sean Robin Kerly,M,24,180,80,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
58816,Sean Robin Kerly,M,28,180,80,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
58822,"Douglas James ""Doug"" Kern",M,29,190,88,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,Silver
58829,Bruno Kernen,M,33,180,88,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
58839,"Robert ""Bobby"" Kerr",M,25,171,66,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,Bronze
58839,"Robert ""Bobby"" Kerr",M,25,171,66,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,Gold
58843,George Ezekiel Kerr,M,22,180,70,West Indies Federation,WIF,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 800 metres,Bronze
58843,George Ezekiel Kerr,M,22,180,70,West Indies Federation,WIF,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
58845,"Henry ""Harry"" Kerr",M,51,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Bronze
58846,"Henry Edward ""Harry"" Kerr",M,29,184,76,Australasia,ANZ,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,500 metres Walk",Bronze
58851,John Kerr,M,32,183,91,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,Bronze
58857,"Herbert William ""Bert"" Kerrigan",M,27,175,59,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's High Jump,Bronze
58861,"Marcus Anthony ""Mark"" Kerry",M,20,182,81,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,Bronze
58861,"Marcus Anthony ""Mark"" Kerry",M,20,182,81,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
58861,"Marcus Anthony ""Mark"" Kerry",M,24,182,81,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
58870,"Hendrik ""Henk"" Kersken",M,48,NA,NA,Hollandia,NED,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Silver
58877,Peter Kersten,M,22,187,78,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Single Sculls,Bronze
58884,Douglas Edwin Kertland,M,20,174,55,Toronto Argonauts,CAN,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
58895,Alajos Keser,M,23,155,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Silver
58895,Alajos Keser,M,27,155,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
58896,Ferenc Keser,M,24,155,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Silver
58896,Ferenc Keser,M,28,155,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
58906,Esa Juhani Keskinen,M,23,177,87.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
58906,Esa Juhani Keskinen,M,29,177,87.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
58913,Norbert Kelau,M,26,200,95,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Bronze
58914,Ryan James Kesler,M,25,188,92,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
58922,"Philip Joseph ""Phil"" Kessel, Jr.",M,22,183,92,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
58940,Ueli Kestenholz,M,22,180,79,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Giant Slalom,Bronze
58954,"Daniel ""Dan"" Ketchum",M,22,193,95,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
58956,Martti Einar Ketel,M,27,178,69,Finland,FIN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
58959,Joseph Keter,M,27,178,64,Kenya,KEN,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
58963,Georgy Vazhayevich Ketoyev,M,22,190,100,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
58993,George Arthur Keys,M,28,193,95,New Zealand,NZL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Bronze
59007,Shota Dimit'ris dze Khabareli,M,21,178,78,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Middleweight,Gold
59010,Leri Khabelovi,M,24,188,100,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
59010,Leri Khabelovi,M,28,188,100,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
59012,Nikolay Ivanovich Khabibulin,M,29,186,88,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
59014,Ravil Nezamovich Khabutdinov,M,27,NA,67,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Lightweight,Silver
59021,Makharbek Khazbiyevich Khadartsev,M,22,180,85,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
59021,Makharbek Khazbiyevich Khadartsev,M,26,180,85,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
59021,Makharbek Khazbiyevich Khadartsev,M,30,180,85,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
59023,Amir Reza Khadem Azgadhi,M,22,175,78,Iran,IRI,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
59023,Amir Reza Khadem Azgadhi,M,26,175,78,Iran,IRI,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
59024,Rasoul Khadem Azgadhi,M,20,185,90,Iran,IRI,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
59024,Rasoul Khadem Azgadhi,M,24,185,90,Iran,IRI,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
59029,Vichai Khadpo,M,28,163,51,Thailand,THA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,Bronze
59032,Artyom Aleksandrovich Khadzhibekov,M,26,173,67,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
59032,Artyom Aleksandrovich Khadzhibekov,M,30,173,67,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
59042,Davit Khakhaleishvili,M,20,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Heavyweight,Gold
59053,Evangelos Khaldeos,M,NA,NA,NA,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver
59061,Muhammad Khalid,M,19,NA,NA,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
59097,Khasan Magometovich Khalmurzayev,M,22,182,81,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,Gold
59128,Vadim Anatolyevich Khamuttskikh,M,30,196,85,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
59128,Vadim Anatolyevich Khamuttskikh,M,34,196,85,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Bronze
59128,Vadim Anatolyevich Khamuttskikh,M,38,196,85,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze
59134,Abdul Waheed Khan,M,23,174,60,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
59138,Ahmed Sher Khan,M,23,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold
59139,Ahsan Muhammad Khan,M,20,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold
59140,Amir Iqbal Khan,M,17,178,60,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Lightweight,Silver
59142,Anwar Ahmed Khan,M,23,179,82,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
59142,Anwar Ahmed Khan,M,26,179,82,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
59142,Anwar Ahmed Khan,M,31,179,82,Pakistan,PAK,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
59148,Farhat Hassan Khan,M,27,NA,NA,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
59150,"Feroz-ud-Din ""Feroze"" Khan",M,23,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold
59152,Hanif Khan,M,17,168,54,Pakistan,PAK,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Bronze
59152,Hanif Khan,M,25,168,54,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
59173,Shahid Ali Khan,M,19,170,60,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
59173,Shahid Ali Khan,M,27,170,60,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Bronze
59194,Yury Aleksandrovich Kharchenko,M,24,178,82,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,Bronze
59195,Dmitry Viktorovich Kharin,M,20,187,80,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Gold
59196,Pavel Petrovich Kharin,M,29,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
59196,Pavel Petrovich Kharin,M,29,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold
59204,Farkhad Ibragimovich Kharki,M,25,160,62,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,Bronze
59207,Sergey Vladimirovich Kharkov,M,17,167,63,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Gold
59207,Sergey Vladimirovich Kharkov,M,17,167,63,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,Gold
59207,Sergey Vladimirovich Kharkov,M,25,167,63,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,Gold
59208,Valery Borisovich Kharlamov,M,24,173,79,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59208,Valery Borisovich Kharlamov,M,28,173,79,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59208,Valery Borisovich Kharlamov,M,32,173,79,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
59214,Ramaz Kharshiladze,M,25,182,95,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Half-Heavyweight,Silver
59222,Khashbaataryn Tsagaanbaatar,M,20,171,63,Mongolia,MGL,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,Bronze
59246,Georgios Khatziioannidis,M,29,162,60,Greece,GRE,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
59251,Ilias Khatzipavlis,M,23,183,92,Greece,GRE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed One Person Dinghy,Silver
59263,Tagir Kamalutdinovich Khaybulayev,M,28,182,100,Russia,RUS,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Heavyweight,Gold
59265,Utkirbek Khaydarov,M,30,186,72,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,Bronze
59266,"Spyridon P. ""Spyros"" Khazapis",M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle For Sailors,Silver
59289,Nest'or Khergiani,M,29,160,60,Georgia,GEO,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,Silver
59292,Vagiz Nazirovich Khidiyatullin,M,21,177,75,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
59295,Andriy Ivanovych Khimich,M,26,174,76,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
59302,Vladimer Khinchegashvili,M,21,170,57,Georgia,GEO,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
59302,Vladimer Khinchegashvili,M,25,170,57,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
59305,Shamil Shamshatdinovich Khisamutdinov,M,21,165,68,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
59312,Sergey Anatolyevich Khlebnikov,M,28,182,90,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
59312,Sergey Anatolyevich Khlebnikov,M,28,182,90,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
59318,Nikolay Pavlovich Khlystov,M,23,NA,NA,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59323,Vasily Vladimirovich Khmelevsky,M,24,196,124,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Bronze
59328,Yury Alekseyevich Khmylyov,M,27,185,86,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59332,Pavlo Viktorovych Khnykin,M,23,185,72,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
59332,Pavlo Viktorovych Khnykin,M,23,185,72,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
59340,Oleg Viktorovich Khodkov,M,26,196,90,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
59345,Mohamed Ali Khojastehpour Birang,M,NA,NA,NA,Iran,IRI,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
59347,Nodar Khokhashvili,M,24,168,68,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
59359,"Kharalambos ""Babis"" Kholidis",M,27,162,57,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
59359,"Kharalambos ""Babis"" Kholidis",M,31,162,57,Greece,GRE,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
59368,Andrey Valentinovich Khomutov,M,22,176,80,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59368,Andrey Valentinovich Khomutov,M,26,176,80,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59368,Andrey Valentinovich Khomutov,M,30,176,80,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59374,Efstathios Khorafas,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Swimming,Swimming Men's 500 metres Freestyle,Bronze
59381,Khorloogiin Bayanmnkh,M,28,183,100,Mongolia,MGL,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
59403,Murat Petrovich Khrachov,M,21,173,60,Russia,RUS,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Lightweight,Bronze
59405,Anatoly Mikhaylovich Khrapaty,M,24,171,96,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
59405,Anatoly Mikhaylovich Khrapaty,M,32,171,96,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight I,Silver
59407,Georgi Georgiev Khristakiev,M,24,180,72,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
59409,Dionysios Khristeas,M,NA,NA,NA,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 6-Man Naval Rowing Boats,Bronze
59429,Stefanos Khristopoulos,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Wrestling,"Wrestling Men's Unlimited Class, Greco-Roman",Bronze
59433,Aleksandar Ivanov Khristov,M,24,170,54,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,Silver
59444,Kiril Stankov Khristov,M,19,173,68,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
59446,Lazar Khristov,M,26,178,77,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
59455,Stefan Botev Khristov,M,24,180,120,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
59455,Stefan Botev Khristov,M,28,180,120,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
59456,Valentin Khristov,M,24,179,107,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight II,Silver
59472,Viktor Vladimirovich Khryapa,M,29,206,107,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
59473,Vyacheslav Aleksandrovich Khrynin,M,27,182,60,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Silver
59480,Taras Yuryevich Khtey,M,22,205,109,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Bronze
59480,Taras Yuryevich Khtey,M,30,205,109,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
59485,Tengiz Khubuluri,M,25,185,95,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Heavyweight,Silver
59493,Alan Anatolyevich Khugayev,M,23,178,84,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
59502,Murtaz Khurtsilava,M,29,178,85,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze
59505,Aslanbek Vitalyevich Khushtov,M,28,180,96,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
59515,Dmitry Grigoryevich Khvostov,M,22,190,78,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
59519,Anzor K'ik'nadze,M,30,182,105,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Heavyweight,Bronze
59551,Dragan Kianovi,M,21,191,87,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Silver
59551,Dragan Kianovi,M,25,191,87,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
59558,Gabriel Emeric Kicsid,M,24,194,94,Romania,ROU,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Bronze
59558,Gabriel Emeric Kicsid,M,28,194,94,Romania,ROU,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Silver
59566,Alexander Kidd,M,NA,NA,96,Liverpool Police Team-2,GBR,1908 Summer,1908,Summer,London,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
59567,"William Winston ""Billy"" Kidd",M,20,174,75,United States,USA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
59569,Jason Frederick Kidd,M,27,193,96,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
59569,Jason Frederick Kidd,M,35,193,96,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
59572,Trevor Kidd,M,19,187,84,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
59573,Habib Ali Kiddie,M,26,173,60,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
59573,Habib Ali Kiddie,M,30,173,60,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
